InputIndex,Address to Validate,LOCALITY,Primary Address,Locality,Postcode,Local Government Name,LotNumber,PlanNumber,Longitude,Latitude,GeocodeType,Confidence,FullAddress,Complex-Building Name,Comment
2521,4 Majorca pl,PARREARRA,4 MAJORCA PL,PARREARRA,4575,SUNSHINE COAST REGIONAL,59,SP139349,153.12399622,-26.71807316,PC,100,4 MAJORCA PL  PARREARRA QLD 4575,, 
2522,43 Alicia cirt,LITTLE MOUNTAIN,43 ALICIA CCT,LITTLE MOUNTAIN,4551,SUNSHINE COAST REGIONAL,55,SP196859,153.09259713,-26.77541905,PC,94,43 ALICIA CCT  LITTLE MOUNTAIN QLD 4551,, 
2525,9 Coongarra espl,WURTULLA,9 COONGARRA ESP,WURTULLA,4575,SUNSHINE COAST REGIONAL,88,W9325,153.12667383,-26.76380125,PC,97,9 COONGARRA ESP  WURTULLA QLD 4575,, 
2526,67 Chevallum rd,PALMWOODS,67 CHEVALLUM RD,PALMWOODS,4555,SUNSHINE COAST REGIONAL,12,RP136716,152.96376143,-26.69230474,PC,100,67 CHEVALLUM RD  PALMWOODS QLD 4555,, 
2527,2-6 Upper Wakefield st,WOOMBYE,2-6 UPPER WAKEFIELD ST,WOOMBYE,4559,SUNSHINE COAST REGIONAL,1,RP149481,152.96456983,-26.66573559,PC,100,2-6 UPPER WAKEFIELD ST  WOOMBYE QLD 4559,, 
2528,65A Aerodrome rd (6),MAROOCHYDORE,65 AERODROME RD,MAROOCHYDORE,4558,SUNSHINE COAST REGIONAL,34,M56730,153.09855571,-26.65929078,PC,94,65 AERODROME RD  MAROOCHYDORE QLD 4558,, 
2531,5 Grevillea st,EVERTON HILLS,5 GREVILLEA ST,EVERTON HILLS,4053,MORETON BAY REGIONAL,299,RP125144,152.96956459,-27.39279339,PC,100,5 GREVILLEA ST  EVERTON HILLS QLD 4053,, 
2532,130-132 Francis rd,BRAY PARK,130 FRANCIS RD,LAWNTON,4501,MORETON BAY REGIONAL,72,SP310868,152.97089498,-27.28586118,PC,97,130 FRANCIS RD  LAWNTON QLD 4501,, 
2533,29 Hewson st,BURPENGARY,29 HEWSON ST,BURPENGARY,4505,MORETON BAY REGIONAL,25,SP156593,152.96267359,-27.15765163,PC,100,29 HEWSON ST  BURPENGARY QLD 4505,, 
2535,2 Olakuna cres,FERNY HILLS,2 OLAKUNA CR,FERNY HILLS,4055,MORETON BAY REGIONAL,153,RP107560,152.93708953,-27.39926232,PC,100,2 OLAKUNA CR  FERNY HILLS QLD 4055,, 
2536,16 Portwood st,REDCLIFFE,16 PORTWOOD ST,REDCLIFFE,4020,MORETON BAY REGIONAL,8,RP30415,153.10691956,-27.22720965,PC,100,16 PORTWOOD ST  REDCLIFFE QLD 4020,, 
2537,107-109 Lakewood dr,BURPENGARY EAST,107-109 LAKEWOOD DR,BURPENGARY EAST,4505,MORETON BAY REGIONAL,45,RP885275,152.99732856,-27.16512411,PC,100,107-109 LAKEWOOD DR  BURPENGARY EAST QLD 4505,, 
2538,5 Peisley ct,BELLMERE,5 PEISLEY CT,BELLMERE,4510,MORETON BAY REGIONAL,12,SP212526,152.9257303,-27.09658585,PC,100,5 PEISLEY CT  BELLMERE QLD 4510,, 
2540,1 Leafhaven ln,TEWANTIN,1 LEAFHAVEN LANE,TEWANTIN,4565,NOOSA SHIRE,78,SP101377,153.00551005,-26.3880966,PC,97,1 LEAFHAVEN LANE  TEWANTIN QLD 4565,, 
2541,8 Black Beech rd,NOOSA HEADS,8 BLACK BEECH RD,NOOSA HEADS,4567,NOOSA SHIRE,69,SP273994,153.07557385,-26.41447484,PC,100,8 BLACK BEECH RD  NOOSA HEADS QLD 4567,(ELYSIUM NOOSA), 
2543,48 Pavilion st,POMONA,48 PAVILION ST,POMONA,4568,NOOSA SHIRE,1,RP35073,152.86028802,-26.3561268,PC,100,48 PAVILION ST  POMONA QLD 4568,, 
2545,7 Tasol st,BLI BLI,7 TASOL ST,BLI BLI,4560,SUNSHINE COAST REGIONAL,62,RP143824,153.03966954,-26.62035111,PC,100,7 TASOL ST  BLI BLI QLD 4560,, 
2546,65 Memorial dr,EUMUNDI,65 MEMORIAL DR,EUMUNDI,4562,SUNSHINE COAST REGIONAL,204,E4311,152.95257764,-26.4780973,PC,100,65 MEMORIAL DR  EUMUNDI QLD 4562,, 
2547,8 Arkana dr,NOOSA HEADS,8 ARKANA DR,NOOSA HEADS,4567,NOOSA SHIRE,212,RP94023,153.08418021,-26.40512893,PC,100,8 ARKANA DR  NOOSA HEADS QLD 4567,, 
2548,27A Stevens st,YANDINA,27A STEVENS ST,YANDINA,4561,SUNSHINE COAST REGIONAL,24,SP231159,152.95432214,-26.56118053,PC,100,27A STEVENS ST  YANDINA QLD 4561,, 
2549,34 Arkana dr,NOOSA HEADS,34 ARKANA DR,NOOSA HEADS,4567,NOOSA SHIRE,96,RP94023,153.08562772,-26.40258078,PC,100,34 ARKANA DR  NOOSA HEADS QLD 4567,, 
2550,3 Botany ct,MARCOOLA,3 BOTANY CT,MARCOOLA,4564,SUNSHINE COAST REGIONAL,157,M93310,153.09373824,-26.58534684,PC,100,3 BOTANY CT  MARCOOLA QLD 4564,, 
2552,14 Tristania st,AROONA,14 TRISTANIA ST,AROONA,4551,SUNSHINE COAST REGIONAL,161,RP140776,153.11662489,-26.78061074,PC,100,14 TRISTANIA ST  AROONA QLD 4551,, 
2553,355 Nicklin way (6),BOKARINA,355 NICKLIN WAY,BOKARINA,4575,SUNSHINE COAST REGIONAL,24,B96013,153.12945214,-26.73711465,PC,94,355 NICKLIN WAY  BOKARINA QLD 4575,, 
2554,203 Oceanic dr,WARANA,203 OCEANIC DR,WARANA,4575,SUNSHINE COAST REGIONAL,304,W95563,153.13317525,-26.73034137,PC,100,203 OCEANIC DR  WARANA QLD 4575,, 
2555,2 Mandara dr,WURTULLA,2 MANDARA DR,WURTULLA,4575,SUNSHINE COAST REGIONAL,3,W9326,153.12297285,-26.76443098,PC,100,2 MANDARA DR  WURTULLA QLD 4575,, 
2556,73 Gloucester rd,BUDERIM,73 GLOUCESTER RD,BUDERIM,4556,SUNSHINE COAST REGIONAL,4,RP148018,153.05591792,-26.67718291,PC,100,73 GLOUCESTER RD  BUDERIM QLD 4556,, 
2558,46 Elkington cirt,NORTH LAKES,46 ELKINGTON CCT,NORTH LAKES,4509,MORETON BAY REGIONAL,148,SP179844,153.02291463,-27.21204671,PC,97,46 ELKINGTON CCT  NORTH LAKES QLD 4509,, 
2560,15 Love st,UPPER CABOOLTURE,15 LOVE ST,UPPER CABOOLTURE,4510,MORETON BAY REGIONAL,1000,SP312148,152.92319148,-27.10000283,PC,100,15 LOVE ST  UPPER CABOOLTURE QLD 4510,, 
2561,156 Morayfield rd (60),MORAYFIELD,156 MORAYFIELD RD,MORAYFIELD,4506,MORETON BAY REGIONAL,2,RP808852,152.94768563,-27.10199922,PC,94,156 MORAYFIELD RD  MORAYFIELD QLD 4506,, 
2562,12 Allyra dr,MORAYFIELD,12 ALLYRA DR,MORAYFIELD,4506,MORETON BAY REGIONAL,4,SP231546,152.94544692,-27.11501489,PC,100,12 ALLYRA DR  MORAYFIELD QLD 4506,, 
2563,27 Balgownie dr,PEREGIAN SPRINGS,27 BALGOWNIE DR,PEREGIAN SPRINGS,4573,SUNSHINE COAST REGIONAL,2523,SP162084,153.06755397,-26.48509782,PC,100,27 BALGOWNIE DR  PEREGIAN SPRINGS QLD 4573,, 
2564,44 Boardrider cres,MOUNT COOLUM,44 BOARDRIDER CR,MOUNT COOLUM,4573,SUNSHINE COAST REGIONAL,130,SP173321,153.09666272,-26.56866691,PC,100,44 BOARDRIDER CR  MOUNT COOLUM QLD 4573,, 
2565,27 Acacia ave,COOLUM BEACH,27 ACACIA AV,COOLUM BEACH,4573,SUNSHINE COAST REGIONAL,223,RP91490,153.08018412,-26.53189912,PC,100,27 ACACIA AV  COOLUM BEACH QLD 4573,, 
2566,55 Allambi ter,NOOSA HEADS,55 ALLAMBI TCE,NOOSA HEADS,4567,NOOSA SHIRE,37,RP94023,153.0863997,-26.3993018,PC,97,55 ALLAMBI TCE  NOOSA HEADS QLD 4567,, 
2567,33B Stevens st,YANDINA,33B STEVENS ST,YANDINA,4561,SUNSHINE COAST REGIONAL,3,SP326153,152.95369154,-26.56140503,PC,100,33B STEVENS ST  YANDINA QLD 4561,, 
2568,23 Arkana dr,NOOSA HEADS,23 ARKANA DR,NOOSA HEADS,4567,NOOSA SHIRE,77,RP94023,153.08497747,-26.40284493,PC,100,23 ARKANA DR  NOOSA HEADS QLD 4567,, 
2569,39 Orealla cres,SUNRISE BEACH,39 OREALLA CR,SUNRISE BEACH,4567,NOOSA SHIRE,183,RP135362,153.10605586,-26.4160274,PC,100,39 OREALLA CR  SUNRISE BEACH QLD 4567,, 
2571,19 Duporth ave,MAROOCHYDORE,19 DUPORTH AV,MAROOCHYDORE,4558,SUNSHINE COAST REGIONAL,1,RP176937,153.09246945,-26.65249462,PC,100,19 DUPORTH AV  MAROOCHYDORE QLD 4558,, 
2572,8-10 Rigby st,NAMBOUR,8-10 RIGBY ST,NAMBOUR,4560,SUNSHINE COAST REGIONAL,1,SP246683,152.96315761,-26.62055955,PC,100,8-10 RIGBY ST  NAMBOUR QLD 4560,, 
2573,2-4 Brookes st,NAMBOUR,2 BROOKES ST,NAMBOUR,4560,SUNSHINE COAST REGIONAL,958,CG4098,152.96116828,-26.62140319,PC,97,2 BROOKES ST  NAMBOUR QLD 4560,, 
2574,18 Honeysuckle dr,BOKARINA,18 HONEYSUCKLE DR,BOKARINA,4575,SUNSHINE COAST REGIONAL,44,B96013,153.12973842,-26.73763494,PC,100,18 HONEYSUCKLE DR  BOKARINA QLD 4575,, 
2575,32 Vista Park dr,BUDERIM,32 VISTA PARK DR,BUDERIM,4556,SUNSHINE COAST REGIONAL,36,RP195537,153.03917199,-26.68151192,PC,100,32 VISTA PARK DR  BUDERIM QLD 4556,, 
2576,107 Cogill rd,BUDERIM,107 COGILL RD,BUDERIM,4556,SUNSHINE COAST REGIONAL,2,SP107428,153.06067434,-26.69250211,PC,100,107 COGILL RD  BUDERIM QLD 4556,, 
2577,26 Eckersley ave,BUDERIM,26 ECKERSLEY AV,BUDERIM,4556,SUNSHINE COAST REGIONAL,22,RP193193,153.0721551,-26.68185502,PC,100,26 ECKERSLEY AV  BUDERIM QLD 4556,, 
2578,13B Alexandra ave,NAMBOUR,13 ALEXANDRA AV,NAMBOUR,4560,SUNSHINE COAST REGIONAL,24,RP92319,152.95365136,-26.61796071,PC,99,13 ALEXANDRA AV  NAMBOUR QLD 4560,, 
2579,31 Walsham st,BRAY PARK,31 WALSHAM ST,BRAY PARK,4500,MORETON BAY REGIONAL,89,SP309551,152.97961983,-27.2966326,PC,100,31 WALSHAM ST  BRAY PARK QLD 4500,, 
2580,6 Majella clos,PEREGIAN SPRINGS,6 MAJESTIC CT,COOLUM BEACH,4573,SUNSHINE COAST REGIONAL,23,RP89338,153.09178855,-26.53799535,PC,93,6 MAJESTIC CT  COOLUM BEACH QLD 4573,, 
2582,12 Lake Macdonald dr,COOROY,12 LAKE MACDONALD DR,COOROY,4563,NOOSA SHIRE,5,CP889589,152.91266472,-26.41267672,PC,100,12 LAKE MACDONALD DR  COOROY QLD 4563,(ENVIRO PARK), 
2583,10 Tharra st,COOLUM BEACH,10 THARRA ST,COOLUM BEACH,4573,SUNSHINE COAST REGIONAL,11,RP93885,153.08212288,-26.53869293,PC,100,10 THARRA ST  COOLUM BEACH QLD 4573,, 
2586,21 Elouera clos,LANDSBOROUGH,21 ELOUERA CL,LANDSBOROUGH,4550,SUNSHINE COAST REGIONAL,17,SP223349,152.95795033,-26.80780116,PC,94,21 ELOUERA CL  LANDSBOROUGH QLD 4550,, 
2587,19 Boneham ave,COOLUM BEACH,45 LORIEN AV,COOLUM BEACH,4573,SUNSHINE COAST REGIONAL,24,SP155483,153.08470091,-26.54374679,PC,100,45 LORIEN AV  COOLUM BEACH QLD 4573,, 
2588,46 Tibouchina st,MOUNTAIN CREEK,46 TIBOUCHINA ST,MOUNTAIN CREEK,4557,SUNSHINE COAST REGIONAL,162,SP231385,153.10617308,-26.71255297,PC,100,46 TIBOUCHINA ST  MOUNTAIN CREEK QLD 4557,, 
2590,28 Enterprise st,KUNDA PARK,28 ENTERPRISE ST,KUNDA PARK,4556,SUNSHINE COAST REGIONAL,2,RP841554,153.02931145,-26.66677573,PC,100,28 ENTERPRISE ST  KUNDA PARK QLD 4556,, 
2592,20 Alice st,DONNYBROOK,20 ALICE ST,DONNYBROOK,4510,MORETON BAY REGIONAL,6,RP77803,153.06989289,-27.00093423,PC,100,20 ALICE ST  DONNYBROOK QLD 4510,, 
2593,53 Ranald ave,NINGI,53 RANALD AV,NINGI,4511,MORETON BAY REGIONAL,70,RP100172,153.09569023,-27.06575362,PC,100,53 RANALD AV  NINGI QLD 4511,, 
2595,22 Lakeside cres,NINGI,22 LAKESIDE CR,NINGI,4511,MORETON BAY REGIONAL,510,SP277259,153.10120733,-27.07136177,PC,100,22 LAKESIDE CR  NINGI QLD 4511,, 
2596,79 Tradewinds dr,BANKSIA BEACH,79 TRADEWINDS DR,BANKSIA BEACH,4507,MORETON BAY REGIONAL,903,RP906968,153.14275796,-27.04818165,PC,100,79 TRADEWINDS DR  BANKSIA BEACH QLD 4507,(TRADEWINDS DRIVE PARK), 
2597,38 Vanillalily clos,BANKSIA BEACH,38 VANILLALILY CL,BANKSIA BEACH,4507,MORETON BAY REGIONAL,25,SP172735,153.14313345,-27.03038834,PC,97,38 VANILLALILY CL  BANKSIA BEACH QLD 4507,, 
2598,99 Ann st,DONNYBROOK,99 ANN ST,DONNYBROOK,4510,MORETON BAY REGIONAL,5,RP904825,153.06498502,-27.00756013,PC,100,99 ANN ST  DONNYBROOK QLD 4510,, 
2599,1 Caraway cres,BANKSIA BEACH,1 CARAWAY CR,BANKSIA BEACH,4507,MORETON BAY REGIONAL,320,SP275517,153.14782787,-27.02665006,PC,100,1 CARAWAY CR  BANKSIA BEACH QLD 4507,(LASIANDRA), 
2600,8 Reed st,GLASS HOUSE MOUNTAINS,8 REED ST,GLASS HOUSE MOUNTAINS,4518,SUNSHINE COAST REGIONAL,1,RP138970,152.95763986,-26.89883006,PC,100,8 REED ST  GLASS HOUSE MOUNTAINS QLD 4518,, 
2605,12 Alloota st,WURTULLA,12 ALLOOTA ST,WURTULLA,4575,SUNSHINE COAST REGIONAL,346,W93242,153.12193859,-26.75793118,PC,100,12 ALLOOTA ST  WURTULLA QLD 4575,, 
2606,29 Yaltara st,WURTULLA,29 YALTARA ST,WURTULLA,4575,SUNSHINE COAST REGIONAL,525,W93242,153.12098284,-26.75833821,PC,100,29 YALTARA ST  WURTULLA QLD 4575,, 
2607,2 Kuracca st,WURTULLA,2 KURACCA ST,WURTULLA,4575,SUNSHINE COAST REGIONAL,557,W93243,153.12098835,-26.75881506,PC,100,2 KURACCA ST  WURTULLA QLD 4575,, 
2608,8 Cranfield dr,BUDERIM,8 CRANFIELD DR,BUDERIM,4556,SUNSHINE COAST REGIONAL,850,RP865591,153.07803516,-26.69883622,PC,100,8 CRANFIELD DR  BUDERIM QLD 4556,, 
2609,25 Lorilet st,PEREGIAN BEACH,25 LORILET ST,PEREGIAN BEACH,4573,NOOSA SHIRE,58,P93125,153.09711344,-26.4621196,PC,100,25 LORILET ST  PEREGIAN BEACH QLD 4573,, 
2610,21 Short st,GOLDEN BEACH,21 SHORT ST,GOLDEN BEACH,4551,SUNSHINE COAST REGIONAL,481,SP290338,153.12428407,-26.80684531,PC,100,21 SHORT ST  GOLDEN BEACH QLD 4551,, 
2611,14 Croydon ave,CURRIMUNDI,14 CROYDON AV,CURRIMUNDI,4551,SUNSHINE COAST REGIONAL,25,RP81396,153.12810959,-26.76784492,PC,100,14 CROYDON AV  CURRIMUNDI QLD 4551,, 
2615,9 Edith st,CALOUNDRA,9 EDITH ST,CALOUNDRA,4551,SUNSHINE COAST REGIONAL,56,RP67809,153.13352306,-26.79990861,PC,100,9 EDITH ST  CALOUNDRA QLD 4551,, 
2616,8 Ilumba st,BUDDINA,8 ILUMBA ST,BUDDINA,4575,SUNSHINE COAST REGIONAL,124,B92931,153.13318867,-26.70640606,PC,100,8 ILUMBA ST  BUDDINA QLD 4575,, 
2617,31 Sanderling st,AROONA,31 SANDERLING ST,AROONA,4551,SUNSHINE COAST REGIONAL,56,RP234959,153.12179415,-26.77801638,PC,100,31 SANDERLING ST  AROONA QLD 4551,, 
2618,22 Undara ave,BUDDINA,22 UNDARA AV,BUDDINA,4575,SUNSHINE COAST REGIONAL,11,B92918,153.13315678,-26.69395986,PC,100,22 UNDARA AV  BUDDINA QLD 4575,, 
2620,26 Royal clos,WURTULLA,16 REGATTA BVD,WURTULLA,4575,SUNSHINE COAST REGIONAL,274,CG6253,153.12556193,-26.75436845,PC,94,16 REGATTA BVD  WURTULLA QLD 4575,, 
2621,88 Cooroora st,DICKY BEACH,88 COOROORA ST,DICKY BEACH,4551,SUNSHINE COAST REGIONAL,32,RP89353,153.13367651,-26.78606672,PC,100,88 COOROORA ST  DICKY BEACH QLD 4551,, 
2622,1 Doreen ct,NAMBOUR,1 DOREEN CT,NAMBOUR,4560,SUNSHINE COAST REGIONAL,39,SP178220,152.95647185,-26.61321747,PC,100,1 DOREEN CT  NAMBOUR QLD 4560,, 
2623,9 Bennelong ct,KULUIN,9 BENNELONG CT,KULUIN,4558,SUNSHINE COAST REGIONAL,93,RP187167,153.05835743,-26.66191387,PC,100,9 BENNELONG CT  KULUIN QLD 4558,, 
2624,37 Raylee ave,NAMBOUR,37 RAYLEE AV,NAMBOUR,4560,SUNSHINE COAST REGIONAL,47,RP111083,152.93659471,-26.62521265,PC,100,37 RAYLEE AV  NAMBOUR QLD 4560,, 
2625,36 Kumbada ct,MINYAMA,36 KUMBADA CT,MINYAMA,4575,SUNSHINE COAST REGIONAL,177,RP144250,153.12641699,-26.69283848,PC,100,36 KUMBADA CT  MINYAMA QLD 4575,, 
2626,19 Adori st,CURRIMUNDI,19 ADORI ST,CURRIMUNDI,4551,SUNSHINE COAST REGIONAL,664,C92829,153.12417553,-26.76852147,PC,100,19 ADORI ST  CURRIMUNDI QLD 4551,, 
2627,70 Mooloolah dr,MINYAMA,70 MOOLOOLAH DR,MINYAMA,4575,SUNSHINE COAST REGIONAL,627,RP869275,153.12266549,-26.69202738,PC,100,70 MOOLOOLAH DR  MINYAMA QLD 4575,, 
2630,Colless ln,NAMBOUR,8 COLLESS LANE,NAMBOUR,4560,SUNSHINE COAST REGIONAL,3,RP56701,152.95533522,-26.62951913,PC,97,8 COLLESS LANE  NAMBOUR QLD 4560,, 
2631,4 Gibson rd,NOOSAVILLE,4-24 GIBSON RD,NOOSAVILLE,4566,NOOSA SHIRE,1,SP115778,153.06485534,-26.40109912,PC,98,4-24 GIBSON RD  NOOSAVILLE QLD 4566,, 
2632,26 Shearwater st,PEREGIAN BEACH,26 SHEARWATER ST,PEREGIAN BEACH,4573,NOOSA SHIRE,420,P93116,153.09594201,-26.48667029,PC,100,26 SHEARWATER ST  PEREGIAN BEACH QLD 4573,, 
2634,145 Old Emu Mountain rd,PEREGIAN BEACH,145 OLD EMU MOUNTAIN RD,PEREGIAN BEACH,4573,SUNSHINE COAST REGIONAL,310,SP279453,153.07658955,-26.48329829,PC,100,145 OLD EMU MOUNTAIN RD  PEREGIAN BEACH QLD 4573,, 
2635,41 George st,KENILWORTH,41 GEORGE ST,KENILWORTH,4574,SUNSHINE COAST REGIONAL,11,SP218811,152.72389112,-26.59386225,PC,100,41 GEORGE ST  KENILWORTH QLD 4574,, 
2636,7 Furness dr,TEWANTIN,7 FURNESS DR,TEWANTIN,4565,NOOSA SHIRE,99,RP139231,153.02286786,-26.39935558,PC,100,7 FURNESS DR  TEWANTIN QLD 4565,, 
2637,39 Cupania st,MUDJIMBA,39 CUPANIA ST,MUDJIMBA,4564,SUNSHINE COAST REGIONAL,359,RP92320,153.09616847,-26.61682485,PC,100,39 CUPANIA ST  MUDJIMBA QLD 4564,, 
2638,24 Karome st,PACIFIC PARADISE,24 KAROME ST,PACIFIC PARADISE,4564,SUNSHINE COAST REGIONAL,122,RP92687,153.0768332,-26.61929247,PC,100,24 KAROME ST  PACIFIC PARADISE QLD 4564,, 
2639,89 Coolum ter,COOLUM BEACH,89 COOLUM TCE,COOLUM BEACH,4573,SUNSHINE COAST REGIONAL,119,RP26899,153.09360249,-26.53586197,PC,94,89 COOLUM TCE  COOLUM BEACH QLD 4573,, 
2640,19 Namba st,PACIFIC PARADISE,19 NAMBA ST,PACIFIC PARADISE,4564,SUNSHINE COAST REGIONAL,601,RP92688,153.07963798,-26.62033521,PC,100,19 NAMBA ST  PACIFIC PARADISE QLD 4564,, 
2641,182 David Low way,PEREGIAN BEACH,182 DAVID LOW WAY,PEREGIAN BEACH,4573,NOOSA SHIRE,40,P9313,153.09508556,-26.48392576,PC,100,182 DAVID LOW WAY  PEREGIAN BEACH QLD 4573,, 
2642,3 Ranger ct,SUNRISE BEACH,3 RANGER CT,SUNRISE BEACH,4567,NOOSA SHIRE,870,MCH842009,153.10282232,-26.42198703,PC,100,3 RANGER CT  SUNRISE BEACH QLD 4567,, 
2643,14 Ranger ct,SUNRISE BEACH,14 RANGER CT,SUNRISE BEACH,4567,NOOSA SHIRE,875,MCH842009,153.10317987,-26.42162207,PC,100,14 RANGER CT  SUNRISE BEACH QLD 4567,, 
2644,10 Hay st,TEWANTIN,10 HAY ST,TEWANTIN,4565,NOOSA SHIRE,3,RP72903,153.03752998,-26.38673635,PC,100,10 HAY ST  TEWANTIN QLD 4565,, 
2645,30 Currawong st,MUDJIMBA,30 CURRAWONG ST,MUDJIMBA,4564,SUNSHINE COAST REGIONAL,120,RP92321,153.09679138,-26.61370791,PC,100,30 CURRAWONG ST  MUDJIMBA QLD 4564,, 
2647,24 Carrock ct,MOUNT COOLUM,24 CARROCK CT,MOUNT COOLUM,4573,SUNSHINE COAST REGIONAL,10,RP146320,153.08371723,-26.55788306,PC,100,24 CARROCK CT  MOUNT COOLUM QLD 4573,, 
2648,8 Ridgeway st,SUNRISE BEACH,8 RIDGEWAY ST,SUNRISE BEACH,4567,NOOSA SHIRE,35,N21839,153.10563859,-26.42138299,PC,100,8 RIDGEWAY ST  SUNRISE BEACH QLD 4567,, 
2649,13 Allambi rise,NOOSA HEADS,13 ALLAMBI RISE,NOOSA HEADS,4567,NOOSA SHIRE,66,RP52918,153.09453249,-26.38623379,PC,100,13 ALLAMBI RISE  NOOSA HEADS QLD 4567,, 
2650,70 Allambi ter,NOOSA HEADS,70 ALLAMBI TCE,NOOSA HEADS,4567,NOOSA SHIRE,228,RP95196,153.08678263,-26.39893023,PC,97,70 ALLAMBI TCE  NOOSA HEADS QLD 4567,, 
2651,32-34 Whites rd,FOREST GLEN,32-34 WHITES RD,FOREST GLEN,4556,SUNSHINE COAST REGIONAL,2,RP202269,153.02483343,-26.67056198,PC,100,32-34 WHITES RD  FOREST GLEN QLD 4556,, 
2652,2 Russell st,NOOSAVILLE,2 RUSSELL ST,NOOSAVILLE,4566,NOOSA SHIRE,157,SP143417,153.07267109,-26.39415543,PC,100,2 RUSSELL ST  NOOSAVILLE QLD 4566,, 
2653,3 Hibiscus st,PARKLANDS,3 HIBISCUS ST,PARKLANDS,4560,SUNSHINE COAST REGIONAL,46,RP68100,152.97159399,-26.60418426,PC,100,3 HIBISCUS ST  PARKLANDS QLD 4560,, 
2654,26 Carrock ct,MOUNT COOLUM,26 CARROCK CT,MOUNT COOLUM,4573,SUNSHINE COAST REGIONAL,111,RP909084,153.08363891,-26.55837188,PC,100,26 CARROCK CT  MOUNT COOLUM QLD 4573,, 
2657,2 Rifle Range rd,NAMBOUR,2 RIFLE RANGE RD,NAMBOUR,4560,SUNSHINE COAST REGIONAL,12,RP91265,152.97380147,-26.60898206,PC,100,2 RIFLE RANGE RD  NAMBOUR QLD 4560,, 
2659,28 King st,WOODY POINT,28 KING ST,WOODY POINT,4019,MORETON BAY REGIONAL,10,M2545,153.10632446,-27.25050823,PC,100,28 KING ST  WOODY POINT QLD 4019,, 
2662,96 Whitehorse rd,KALLANGUR,96 WHITEHORSE RD,DAKABIN,4503,MORETON BAY REGIONAL,505,RP903815,152.98129316,-27.23182148,PC,97,96 WHITEHORSE RD  DAKABIN QLD 4503,(WATER PUMP STATION), 
2663,9 Kalimna dr,CLONTARF,9 KALIMNA DR,CLONTARF,4019,MORETON BAY REGIONAL,60,RP121886,153.08768483,-27.24104001,PC,100,9 KALIMNA DR  CLONTARF QLD 4019,, 
2664,9 Byee cirt,AROONA,9 BYEE CCT,AROONA,4551,SUNSHINE COAST REGIONAL,108,SP229845,153.11313069,-26.78098701,PC,94,9 BYEE CCT  AROONA QLD 4551,, 
2666,34 Santa Monica ave,COOLUM BEACH,34 SANTA MONICA AV,COOLUM BEACH,4573,SUNSHINE COAST REGIONAL,33,RP86149,153.08668197,-26.53124376,PC,100,34 SANTA MONICA AV  COOLUM BEACH QLD 4573,, 
2667,4 Robert st,KUNDA PARK,4 ROBERT ST,KUNDA PARK,4556,SUNSHINE COAST REGIONAL,7,RP883573,153.04563274,-26.66349124,PC,100,4 ROBERT ST  KUNDA PARK QLD 4556,, 
2669,20 Goldencrest st,CABOOLTURE,20 GOLDENCREST ST,CABOOLTURE,4510,MORETON BAY REGIONAL,773,SP303675,152.92874881,-27.06526669,PC,100,20 GOLDENCREST ST  CABOOLTURE QLD 4510,, 
2670,8 Gumtree dr,BUDERIM,8 GUMTREE DR,BUDERIM,4556,SUNSHINE COAST REGIONAL,15,RP208960,153.07719982,-26.68533583,PC,100,8 GUMTREE DR  BUDERIM QLD 4556,, 
2671,8 Pikki st,MAROOCHYDORE,8 PIKKI ST,MAROOCHYDORE,4558,SUNSHINE COAST REGIONAL,25,RP79081,153.08626331,-26.65345795,PC,100,8 PIKKI ST  MAROOCHYDORE QLD 4558,, 
2672,77 Taylor ave,GOLDEN BEACH,77 TAYLOR AV,GOLDEN BEACH,4551,SUNSHINE COAST REGIONAL,5,RP130734,153.11949448,-26.82039861,PC,100,77 TAYLOR AV  GOLDEN BEACH QLD 4551,, 
2673,33 Minerva ct,EATONS HILL,33 MINERVA CT,EATONS HILL,4037,MORETON BAY REGIONAL,143,RP146455,152.95635948,-27.33986186,PC,100,33 MINERVA CT  EATONS HILL QLD 4037,, 
2675,13 Breen dr,BUNYA,13 BREEN DR,BUNYA,4055,MORETON BAY REGIONAL,64,RP862906,152.93016382,-27.35452452,PC,100,13 BREEN DR  BUNYA QLD 4055,, 
2676,73 Kitchener st,COORPAROO,73 KITCHENER ST,COORPAROO,4151,BRISBANE CITY,77,RP12720,153.06205171,-27.49211401,PC,100,73 KITCHENER ST  COORPAROO QLD 4151,, 
2678,97 Rosemary st,CABOOLTURE SOUTH,97 ROSEMARY ST,CABOOLTURE SOUTH,4510,MORETON BAY REGIONAL,1,SP162164,152.94476318,-27.09242386,PC,100,97 ROSEMARY ST  CABOOLTURE SOUTH QLD 4510,(MF04 PUMP STATION), 
2680,12A Hopkins chas,CABOOLTURE,12A HOPKINS CH,CABOOLTURE,4510,MORETON BAY REGIONAL,955,SP221436,152.97384357,-27.07154167,PC,94,12A HOPKINS CH  CABOOLTURE QLD 4510,, 
2681,152-172 Welsby pde,BONGAREE,152-172 WELSBY PDE,BONGAREE,4507,MORETON BAY REGIONAL,5,SP101546,153.15448893,-27.07188751,PC,100,152-172 WELSBY PDE  BONGAREE QLD 4507,(PUMICESTONE LIONS PARK), 
2686,5 Mary st,COORAN,5 MARY ST,COORAN,4569,NOOSA SHIRE,84,RP36937,152.82888753,-26.33674914,PC,100,5 MARY ST  COORAN QLD 4569,, 
